name,description,stars,forks,language,keywords,platform,package_manager_url,homepage,repository_url,status,rank
best-toolbox,Python package designed for iEEG analysis and sleep classification.,1,0,Python,,Pypi,https://pypi.org/project/best-toolbox/,https://github.com/mselair/best_toolbox,https://github.com/mselair/best_toolbox,,8
tempeh,Machine Learning Performance Testing Framework,7,5,Python,,Pypi,https://pypi.org/project/tempeh/,https://github.com/microsoft/tempeh,https://github.com/microsoft/tempeh,,8
DadmaTools,DadmaTools is a Persian NLP toolkit,46,10,Python,"chunker, constituency-parser, dataset-loader, dependency-parser, embedding-vectors, embeddings, lemmatizer, natural-language-processing, ner, nlptoolkit, persian, persian-nlp, postagger, spacy, tokenizer",Pypi,https://pypi.org/project/DadmaTools/,https://github.com/Dadmatech/DadmaTools,https://github.com/Dadmatech/DadmaTools,,8
rational-activations-cu102,Rational Activations,16,5,Cuda,,Pypi,https://pypi.org/project/rational-activations-cu102/,https://github.com/ml-research/rational_activations,https://github.com/ml-research/rational_activations,,8
boolean-question,Boolean question-answer prediction with AI,1,1,Python,"question-answer, nlp, pytorch, AI, artificial-intelligence, deep-learning, natural-language-processing, npl, python3",Pypi,https://pypi.org/project/boolean-question/,https://github.com/Saadmairaj/boolean-question,https://github.com/Saadmairaj/boolean-question,,8
jaitool,Tools for AI related task,0,1,Python,,Pypi,https://pypi.org/project/jaitool/,https://github.com/Jitesh17/jaitool,https://github.com/Jitesh17/jaitool,,8
airontools,Machine learning tools to complement the AIronSuit package.,2,0,Python,,Pypi,https://pypi.org/project/airontools/,https://github.com/AtrejuArtax/airontools,https://github.com/AtrejuArtax/airontools,,8
LayersSustainabilityAnalysis,A Python library that analyzes the layer sustainability of neural networks,4,3,Python,"adversarial-attacks, adversarial-defense, adversarial-machine-learning, deep-learning, deep-neural-networks, interpretability, interpretable-machine-learning, neural-network",Pypi,https://pypi.org/project/LayersSustainabilityAnalysis/,https://github.com/khalooei/LSA,https://github.com/khalooei/LSA,,8
mi-module-zoo,Reusable PyTorch Modules,2,1,Python,"deep-learning, pytorch, transformer",Pypi,https://pypi.org/project/mi-module-zoo/,https://github.com/microsoft/mi-module-zoo/,https://github.com/microsoft/mi-module-zoo,,8
rational-activations-cu110,Rational Activations,16,5,Cuda,,Pypi,https://pypi.org/project/rational-activations-cu110/,https://github.com/ml-research/rational_activations,https://github.com/ml-research/rational_activations,,8
DeepSplines,A framework to train the activation functions of a neural network,5,1,Python,"activation, functions, B-splines, deep, learning, regularization, sparsity",Pypi,https://pypi.org/project/DeepSplines/,https://github.com/joaquimcampos/DeepSplines,https://github.com/joaquimcampos/DeepSplines,,8
leanai,A library to help writing ai functions with ease.,1,1,Python,,Pypi,https://pypi.org/project/leanai/,https://github.com/penguinmenac3/leanai,https://github.com/penguinmenac3/leanai,,8
Unseal,Unseal: A collection of infrastructure and tools for research in transformer interpretability.,9,2,Python,"pytorch, tensor, machine, learning, neural, networks, interpretability, transformers",Pypi,https://pypi.org/project/Unseal/,https://github.com/TomFrederik/unseal/,https://github.com/TomFrederik/unseal,,8
y5facegg,Packaged version of the Yolov5 facial landmark detector,0,0,Python,"deep-learning, pytorch, object-detection, YOLOv5",Pypi,https://pypi.org/project/y5facegg/,https://github.com/chienlq/y5facegg,https://github.com/chienlq/y5facegg,,8
QNCP,Quantum Network Control Panel,3,2,Python,"Quantum, Network, Control, Panel",Pypi,https://pypi.org/project/QNCP/,https://github.com/frozenbooger/QNCP,https://github.com/frozenbooger/QNCP,,8
beyondml,Package containing utilities for implementing RSN2/MANN,16,1,HTML,"deep-learning, machine-learning, neural-network, pytorch, tensorflow",Pypi,https://pypi.org/project/beyondml/,https://github.com/Beyond-ML-Labs/BeyondML,https://github.com/Beyond-ML-Labs/BeyondML,,8
DeepMatter,Tool for machine learning in materials Science,0,0,Python,,Pypi,https://pypi.org/project/DeepMatter/,https://github.com/m3-learning/DeepMatter.git,https://github.com/m3-learning/DeepMatter,,8
liver-ct-segmentation-package,Prediction package for U-Net models trained on the LiTS dataset.,0,1,Python,liver-ct-segmentation-package,Pypi,https://pypi.org/project/liver-ct-segmentation-package/,https://github.com/luiskuhn/liver-ct-segmentation-package,https://github.com/luiskuhn/liver-ct-segmentation-package,,8
pytorch-nn-tools,Tools for NN creation with Pytorch,0,0,Python,pytorch_nn_tools,Pypi,https://pypi.org/project/pytorch-nn-tools/,https://github.com/serge-m/pytorch_nn_tools,https://github.com/serge-m/pytorch_nn_tools,,8
hal-cgp,Cartesian genetic programming (CGP) in pure Python.,9,3,Python,"cartesian, genetic, programming, evolutionary, algorithm, symbolic, regression, symbolic-regression, evolutionary-algorithm, cartesian-genetic-programming",Pypi,https://pypi.org/project/hal-cgp/,https://happy-algorithms-league.github.io/hal-cgp/,https://github.com/happy-algorithms-league/hal-cgp,,8
torchpack,"A neural network training interface based on PyTorch, with a focus on flexibility",24,7,Python,"machine-learning, deep-learning, pytorch, neural-networks",Pypi,https://pypi.org/project/torchpack/,https://github.com/zhijian-liu/torchpack,https://github.com/zhijian-liu/torchpack,,8
openvino-optimum,Intel OpenVINO extension for Hugging Face Transformers,8,1,Python,"transformers, quantization, pruning, training, intel, openvino, huggingface, nlp, nncf",Pypi,https://pypi.org/project/openvino-optimum/,https://github.com/dkurt/optimum-openvino,https://github.com/dkurt/optimum-openvino,,8
kogito,A Python NLP Commonsense Knowledge Inference Toolkit,0,0,Jupyter Notebook,"natural, language, processing, nlp, understanding, commonsense, reasoning, inference, knowledge, commonsense-reasoning, python",Pypi,https://pypi.org/project/kogito/,https://github.com/mismayil/kogito,https://github.com/mismayil/kogito,,8
LightGBMwithBayesOpt,A Python toolkit of light gbm with bayesian optimizer.,0,0,Python,,Pypi,https://pypi.org/project/LightGBMwithBayesOpt/,https://github.com/gowun/LightGBMwithBayesOpt.git,https://github.com/gowun/LightGBMwithBayesOpt,,8
spacy-transformers,spaCy pipelines for pre-trained BERT and other transformers,0,0,,,Pypi,https://pypi.org/project/spacy-transformers/,https://spacy.io,,,8
openvino-dev,OpenVINO(TM) Development Tools,0,0,,,Pypi,https://pypi.org/project/openvino-dev/,https://docs.openvino.ai/latest/index.html,,,8
easyimages,Images made easy,8,0,Jupyter Notebook,"easyimages, image-dataset, image-processing, image-viewer, imread, pil, pillow, visualization",Pypi,https://pypi.org/project/easyimages/,https://github.com/i008/easyimages,https://github.com/i008/easyimages,,8
bioimageloader,load bioimages for machine learning,3,2,Python,"bioimage-tools, bioinformatics, dataset, deep-learning, machine-learning, python",Pypi,https://pypi.org/project/bioimageloader/,https://github.com/LaboratoryOpticsBiosciences/bioimageloader,https://github.com/LaboratoryOpticsBiosciences/bioimageloader,,8
wxbtool,A toolkit for WeatherBench based on PyTorch,2,1,Python,"climate-model, climate-science, machinelearning, weather-bench",Pypi,https://pypi.org/project/wxbtool/,https://github.com/caiyunapp/wxbtool,https://github.com/caiyunapp/wxbtool,,8
mohou,Visuomotor imitation learning framework,9,1,Python,"behavioral-cloning, deep-learning, imitation-learning, python3, pytorch, robot",Pypi,https://pypi.org/project/mohou/,https://github.com/HiroIshida/mohou,https://github.com/HiroIshida/mohou,,8
vid2cleantxt,A command-line tool to easily transcribe speech-based video files into clean text. also in Colab.,59,6,Jupyter Notebook,"audio, audio-processing, keyword, keyword-extraction, nlp, python, sentence, sentence-boundary-detection, speech, speech-recognition, speech-to-text, spelling-correction, transcription, transformer, video, video-processing, video-summarisation, video-summarization, wav2vec2, whisper",Pypi,https://pypi.org/project/vid2cleantxt/,https://github.com/pszemraj/vid2cleantxt,https://github.com/pszemraj/vid2cleantxt,,8
textcl,Text preprocessing package for use in NLP tasks,1,1,Python,"NLP, Text, preprocessing, Outlier, detection, outlier-detection, text-cleaning, text-processing",Pypi,https://pypi.org/project/textcl/,https://github.com/alinapetukhova/textcl,https://github.com/alinapetukhova/textcl,,8
residual2vec,residual2vec: debiasing graph embedding with random graphs,2,0,Python,"graph, embedding",Pypi,https://pypi.org/project/residual2vec/,https://github.com/skojaku/residual2vec,https://github.com/skojaku/residual2vec,,8
maskedtensor-test,MaskedTensors for PyTorch,34,10,Python,,Pypi,https://pypi.org/project/maskedtensor-test/,https://github.com/cpuhrsch/maskedtensor,https://github.com/cpuhrsch/maskedtensor,,8
deep-ei,Tools for examining the causal structure of artificial neural networks built with PyTorch,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/deep-ei/,https://github.com/EI-research-group/deep-ei,https://github.com/EI-research-group/deep-ei,,8
comvex,Implementations of Recent Papers in Computer Vision,18,1,Python,"pytorch, einops, computer-vision",Pypi,https://pypi.org/project/comvex/,https://github.com/blakechi/ComVEX,https://github.com/blakechi/ComVEX,,8
d3m-esrnn,ESRNN implementation for Data Driven Discovery(D3M),11,3,Jupyter Notebook,,Pypi,https://pypi.org/project/d3m-esrnn/,https://github.com/autonlab/esrnn,https://github.com/autonlab/esrnn,,8
Xlassify,An alignment-free deep-learning model trained to classify human gut bacteria,0,0,Python,"Xlassify, genome, microbiome, taxonomic, bacteria",Pypi,https://pypi.org/project/Xlassify/,https://github.com/SenseTime-Knowledge-Mining/Xlassify,https://github.com/SenseTime-Knowledge-Mining/Xlassify,,8
tree-lstm,pytorch tree lstm package,16,3,Python,,Pypi,https://pypi.org/project/tree-lstm/,https://github.com/inyukwo1/tree-lstm,https://github.com/inyukwo1/tree-lstm,,8
fedhf,A Federated Learning Framework which is Heterogeneous and Flexible.,9,20,Python,"federated, learning, deep, pytorch, asynchronous, wandb, distributed-machine-learning, federated-learning, federated-learning-framework, fedhf, machine-learning, python",Pypi,https://pypi.org/project/fedhf/,https://github.com/beiyuouo/fedhf,https://github.com/beiyuouo/fedhf,,8
pytorch-quik,functions to make working in pytorch quik-er,1,0,Python,,Pypi,https://pypi.org/project/pytorch-quik/,https://github.com/donchesworth/pytorch-quik,https://github.com/donchesworth/pytorch-quik,,8
torchprofile,A general and accurate MACs / FLOPs profiler for PyTorch models,302,23,Python,"profiler, pytorch",Pypi,https://pypi.org/project/torchprofile/,https://github.com/zhijian-liu/torchprofile/,https://github.com/zhijian-liu/torchprofile,,8
iqapt,A Image Quality Assessment Package based on PyTorch,1,1,Python,,Pypi,https://pypi.org/project/iqapt/,https://github.com/winterYANGWT/IQAPT-Image_Quality_Assessment_PyTorch,https://github.com/winterYANGWT/IQAPT-Image_Quality_Assessment_PyTorch,,8
tsad,Time Series Deep Learning Anomaly Detection,19,6,Jupyter Notebook,"anomaly-detection, deep-learning, forecasting, lstm, machine-learning, time-series, time-series-analysis",Pypi,https://pypi.org/project/tsad/,https://github.com/waico/tsad,https://github.com/waico/tsad,,8
inspirai-fps,An intelligent agent learning platform based on a 3D open-world FPS game,15,3,Python,"inspirai, fps, game, open, world, ai, deep, learning, reinforcement, research, deep-learning, fps-game, open-world, reinforcement-learning",Pypi,https://pypi.org/project/inspirai-fps/,https://github.com/inspirai/wilderness-scavenger,https://github.com/inspirai/wilderness-scavenger,,8
neuspell,NeuSpell: A Neural Spelling Correction Toolkit,191,23,Python,"transformer, networks, neuspell, neural, spelling, correction, embedding, PyTorch, NLP, deep, learning, spellcheck, dataset, ngrams, spell-checker, spelling-correction, neural-models, spell-correction, spell-checkers, neural-spell-check, spell-correction-datasets",Pypi,https://pypi.org/project/neuspell/,https://github.com/neuspell/neuspell,https://github.com/neuspell/neuspell,,8
podium-nlp,Podium: a framework agnostic Python NLP library for data loading and preprocessing,24,0,Python,"podium, nlp, natural-language-processing, machine, learning, data-loading, datasets, preprocessing, python",Pypi,https://pypi.org/project/podium-nlp/,https://github.com/TakeLab/podium,https://github.com/TakeLab/podium,,8
entity-embed,"Transform entities like companies, products, etc. into vectors to support scalable Record Linkage / Entity Resolution using Approximate Nearest Neighbors.",70,3,Jupyter Notebook,"record, linkage, entity, resolution, deduplication, embedding, python, deep-learning, record-linkage, entity-resolution, pytorch, embeddings, representation-learning, entity-matching, data-matching, approximate-nearest-neighbors",Pypi,https://pypi.org/project/entity-embed/,https://github.com/vintasoftware/entity-embed,https://github.com/vintasoftware/entity-embed,,8
farabio,farabio - Deep learning for biomedical imaging,14,0,Python,"biomedical, biomedical-imaging, datasets, deep-learning, models, python, pytorch",Pypi,https://pypi.org/project/farabio/,https://github.com/tuttelikz/farabio,https://github.com/tuttelikz/farabio,,8
DARTS,DenseUnet-based Automatic Rapid brain Segmentation,31,11,Jupyter Notebook,,Pypi,https://pypi.org/project/DARTS/,https://github.com/NYUMedML/DARTS,https://github.com/NYUMedML/DARTS,,8
tempeh,Machine Learning Performance Testing Framework,7,5,Python,,Pypi,https://pypi.org/project/tempeh/,https://github.com/microsoft/tempeh,https://github.com/microsoft/tempeh,,8
pyvital,Python Libray for Biosignal Analysis,12,11,Python,,Pypi,https://pypi.org/project/pyvital/,https://github.com/vitaldb/pyvital,https://github.com/vitaldb/pyvital,,8
heyvi,Project Vi,1,0,Python,"computer, vision, machine, learning, ML, CV, privacy, video, image",Pypi,https://pypi.org/project/heyvi/,https://github.com/visym/heyvi,https://github.com/visym/heyvi,,8
PyAutoFact,Automatic Factorization package for PyTorch modules,5,0,Python,,Pypi,https://pypi.org/project/PyAutoFact/,https://github.com/SamuelCahyawijaya/greenformer,https://github.com/SamuelCahyawijaya/greenformer,,8
jaitool,Tools for AI related task,0,1,Python,,Pypi,https://pypi.org/project/jaitool/,https://github.com/Jitesh17/jaitool,https://github.com/Jitesh17/jaitool,,8
torchdatasetutil,Utilities to load and use pytorch datasets stored in Minio S3,3,0,Jupyter Notebook,"python, Machine, Learning, Utilities",Pypi,https://pypi.org/project/torchdatasetutil/,https://github.com/bhlarson/torchdatasetutil,https://github.com/bhlarson/torchdatasetutil,,8
niteshade,Library for simulating data poisoning attacks against online learning.,1,0,Jupyter Notebook,"adversarial-machine-learning, data-poisoning-attacks, online-machine-learning",Pypi,https://pypi.org/project/niteshade/,https://github.com/oskarfernlund/niteshade,https://github.com/oskarfernlund/niteshade,,8
proloaf,A Probabilistic Load Forecasting Project.,4,2,Jupyter Notebook,,Pypi,https://pypi.org/project/proloaf/,https://github.com/sogno-platform/proloaf,https://github.com/sogno-platform/proloaf,,8
stop-sequencer,Implementation of stop sequencer for Huggingface Transformers,8,0,Python,,Pypi,https://pypi.org/project/stop-sequencer/,https://github.com/hyunwoongko/stop-sequencer,https://github.com/hyunwoongko/stop-sequencer,,8
rz-colorization,Rich Zhang's colorization model in the form of an easy to use python package.,0,0,Python,,Pypi,https://pypi.org/project/rz-colorization/,https://github.com/arnavg115/colorization,https://github.com/arnavg115/colorization,,8
anymal-belief-state-encoder-decoder-pytorch,Anymal Belief-state Encoder Decoder - Pytorch,14,0,Python,"artificial, intelligence, deep, learning, attention, gating, belief, state, robotics, artificial-intelligence, deep-learning, locomotion-control",Pypi,https://pypi.org/project/anymal-belief-state-encoder-decoder-pytorch/,https://github.com/lucidrains/anymal-belief-state-encoder-decoder-pytorch,https://github.com/lucidrains/anymal-belief-state-encoder-decoder-pytorch,,8
leanai,A library to help writing ai functions with ease.,1,1,Python,,Pypi,https://pypi.org/project/leanai/,https://github.com/penguinmenac3/leanai,https://github.com/penguinmenac3/leanai,,8
smart-pytorch,SMART Fine-Tuning - Pytorch,28,2,Python,"artificial, intelligence, deep, learning, fine-tuning, pre-trained, artificial-intelligence, deep-learning",Pypi,https://pypi.org/project/smart-pytorch/,https://github.com/archinetai/smart-pytorch,https://github.com/archinetai/smart-pytorch,,8
mavisim-gpu,Tool for simulating MAVIS images,1,0,Python,,Pypi,https://pypi.org/project/mavisim-gpu/,https://github.com/smonty93/mavisim,https://github.com/smonty93/mavisim,,8
torch-tps,Thin Plate Spline implementation with PyTorch,0,0,Python,"interpolation, pytorch, machine, learning",Pypi,https://pypi.org/project/torch-tps/,https://github.com/raphaelreme/torch-tps,https://github.com/raphaelreme/torch-tps,,8
biotorch,BioTorch is a PyTorch framework specializing in biologically plausible learning algorithms.,7,0,Python,"biologically-inspired-algorithm, biologically-plausible-learning, deep-learning, feedback-alignment, pytorch",Pypi,https://pypi.org/project/biotorch/,https://github.com/jsalbert/biotorch,https://github.com/jsalbert/biotorch,,8
hal-cgp,Cartesian genetic programming (CGP) in pure Python.,9,3,Python,"cartesian, genetic, programming, evolutionary, algorithm, symbolic, regression, symbolic-regression, evolutionary-algorithm, cartesian-genetic-programming",Pypi,https://pypi.org/project/hal-cgp/,https://happy-algorithms-league.github.io/hal-cgp/,https://github.com/happy-algorithms-league/hal-cgp,,8
torchpack,"A neural network training interface based on PyTorch, with a focus on flexibility",24,7,Python,"machine-learning, deep-learning, pytorch, neural-networks",Pypi,https://pypi.org/project/torchpack/,https://github.com/zhijian-liu/torchpack,https://github.com/zhijian-liu/torchpack,,8
pdbbasic,Basic Utilities for Protein Structure Data,4,0,Python,,Pypi,https://pypi.org/project/pdbbasic/,https://github.com/ShintaroMinami/PDBBasic,https://github.com/ShintaroMinami/PDBBasic,,8
hipe4ml-converter,Minimal heavy ion physics environment for Machine Learning,2,1,Python,,Pypi,https://pypi.org/project/hipe4ml-converter/,https://github.com/hipe4ml/hipe4ml_converter,https://github.com/hipe4ml/hipe4ml_converter,,8
gratin,Random walk analysis tool using graph neural networks,0,0,Python,,Pypi,https://pypi.org/project/gratin/,https://github.com/hippover/gratin/,https://github.com/hippover/gratin,,8
sdo-cli,An ML practitioner's utility for working with SDO data.,3,1,Jupyter Notebook,,Pypi,https://pypi.org/project/sdo-cli/,https://github.com/i4DS/sdo-cli,https://github.com/i4DS/sdo-cli,,8
LightGBMwithBayesOpt,A Python toolkit of light gbm with bayesian optimizer.,0,0,Python,,Pypi,https://pypi.org/project/LightGBMwithBayesOpt/,https://github.com/gowun/LightGBMwithBayesOpt.git,https://github.com/gowun/LightGBMwithBayesOpt,,8
spacy-transformers,spaCy pipelines for pre-trained BERT and other transformers,0,0,,,Pypi,https://pypi.org/project/spacy-transformers/,https://spacy.io,,,8
openvino-dev,OpenVINO(TM) Development Tools,0,0,,,Pypi,https://pypi.org/project/openvino-dev/,https://docs.openvino.ai/latest/index.html,,,8
easyimages,Images made easy,8,0,Jupyter Notebook,"easyimages, image-dataset, image-processing, image-viewer, imread, pil, pillow, visualization",Pypi,https://pypi.org/project/easyimages/,https://github.com/i008/easyimages,https://github.com/i008/easyimages,,8
wxbtool,A toolkit for WeatherBench based on PyTorch,2,1,Python,"climate-model, climate-science, machinelearning, weather-bench",Pypi,https://pypi.org/project/wxbtool/,https://github.com/caiyunapp/wxbtool,https://github.com/caiyunapp/wxbtool,,8
iqa-torch,Image quality assessment toolbox for Pytorch.,3,1,Python,"image, quality, assessment, iqa, pytorch, deep, learning",Pypi,https://pypi.org/project/iqa-torch/,https://github.com/cnstark/iqa-torch,https://github.com/cnstark/iqa-torch,,8
textcl,Text preprocessing package for use in NLP tasks,1,1,Python,"NLP, Text, preprocessing, Outlier, detection, outlier-detection, text-cleaning, text-processing",Pypi,https://pypi.org/project/textcl/,https://github.com/alinapetukhova/textcl,https://github.com/alinapetukhova/textcl,,8
gimp-labeling-converter,it provides a CLI tool that converts XCF file to a new format suitable for labeling. The tool also make the users able to add their own handlers for addling support to other types of outputs.,2,1,Python,"gimp, data_labeling, segmentation",Pypi,https://pypi.org/project/gimp-labeling-converter/,https://github.com/parham/gimp-labeling-converter,https://github.com/parham/gimp-labeling-converter,,8
trecover,"A python library for training a Transformer neural network to solve the Running Key Cipher, widely known in the field of cryptography.",0,0,Python,"Deep, Learning, Machine, Transformers, NLP, Cryptography, Keyless, Reading, TRecover, Text, Recovery, PyTorch, data-science, deep-learning, keyless-reading, machine-learning, natural-language-processing, text-recovery",Pypi,https://pypi.org/project/trecover/,https://alex-snd.github.io/TRecover,https://github.com/alex-snd/TRecover,,8
deep-ei,Tools for examining the causal structure of artificial neural networks built with PyTorch,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/deep-ei/,https://github.com/EI-research-group/deep-ei,https://github.com/EI-research-group/deep-ei,,8
h5mapper,pythonic ORM tool for reading and writing HDF5 data,2,0,Python,"hdf5, h5py, ORM, deep-learning, machine-learning, datasets, python, pytorch",Pypi,https://pypi.org/project/h5mapper/,https://github.com/ktonal/h5mapper,https://github.com/ktonal/h5mapper,,8
tiramisu-brulee,A 2D and 3D PyTorch implementation of the Tiramisu CNN,4,1,Python,"tiramisu, segmentation, neural, network, convolutional, pytorch, convolutional-neural-network, deep-learning, lesion-segmentation, mri",Pypi,https://pypi.org/project/tiramisu-brulee/,https://github.com/jcreinhold/tiramisu-brulee,https://github.com/jcreinhold/tiramisu-brulee,,8
somepytools,Just some useful Python tools,1,0,Python,"tools, utilities, python, torch, opencv, typing, utitilies",Pypi,https://pypi.org/project/somepytools/,https://github.com/v-goncharenko/somepytools,https://github.com/v-goncharenko/somepytools,,8
room-env,The Room environment,2,0,Jupyter Notebook,"episodic-memory, explicit-memory, openai-gym, reinforcement-learning, semantic-memory",Pypi,https://pypi.org/project/room-env/,https://github.com/tae898/room-env,https://github.com/tae898/room-env,,8
tymon,An AI Assistant More Than a Toolkit,25,12,Python,"python, machine-learning, deep-learning, sklearn, pytorch",Pypi,https://pypi.org/project/tymon/,https://github.com/TymonXie/tymon,https://github.com/TymonXie/tymon,,8
dataclasses-tensor,Easily serialize dataclasses to and from tensors,5,0,Python,,Pypi,https://pypi.org/project/dataclasses-tensor/,https://github.com/kachayev/dataclasses-tensor,https://github.com/kachayev/dataclasses-tensor,,8
ednaml,A framework running and tracking ML experiments,5,1,HTML,"deep, learning, pytorch, AI",Pypi,https://pypi.org/project/ednaml/,https://github.com/asuprem/GLAMOR,https://github.com/asuprem/GLAMOR,,8
kagemeka,python package,1,0,Python,,Pypi,https://pypi.org/project/kagemeka/,https://github.com/kagemeka/myenv/lib/python/kagemeka,https://github.com/kagemeka/myenv,,8
scnym,Semi supervised adversarial network networks for single cell classification,28,1,Jupyter Notebook,"rna-seq, single-cell, single-cell-genomics, semi-supervised, adversarial-training",Pypi,https://pypi.org/project/scnym/,http://github.com/calico/scnym,https://github.com/calico/scnym,,8
lsfb-dataset,A companion library for the LSFB-dataset,1,0,Python,,Pypi,https://pypi.org/project/lsfb-dataset/,https://github.com/Jefidev/lsfb-dataset,https://github.com/Jefidev/lsfb-dataset,,8
deel-torchlip,PyTorch implementation for k-Lipschitz layers,1,0,Python,,Pypi,https://pypi.org/project/deel-torchlip/,https://github.com/deel-ai/deel-torchlip,https://github.com/deel-ai/deel-torchlip,,8
soltrannet,Molecule attention transformer for predicting aqueous solubility (log S),20,10,Python,"ML, solubility, tool",Pypi,https://pypi.org/project/soltrannet/,https://github.com/gnina/SolTranNet,https://github.com/gnina/SolTranNet,,8
torch-position-embedding,Position embedding implemented in PyTorch,14,1,Python,"embeddings, position-embedding, pytorch",Pypi,https://pypi.org/project/torch-position-embedding/,https://github.com/CyberZHG/torch-position-embedding,https://github.com/CyberZHG/torch-position-embedding,,8
aft-pytorch,Attention Free Transformer - Pytorch,122,9,Python,"artificial, intelligence, deep, learning, attention, free, transformer, self-attention, natural, language, processing",Pypi,https://pypi.org/project/aft-pytorch/,https://github.com/rish-16/aft-pytorch,https://github.com/rish-16/aft-pytorch,,8
pymlutil,Python Machine Learning Utilities,0,0,Python,"python, Machine, Learning, Utilities",Pypi,https://pypi.org/project/pymlutil/,https://github.com/bhlarson/pymlutil,https://github.com/bhlarson/pymlutil,,8
genn,GeNN (Generative Neural Networks) is a high-level interface for text applications using PyTorch,7,0,Python,,Pypi,https://pypi.org/project/genn/,https://github.com/FahedSabellioglu/genn,https://github.com/FahedSabellioglu/genn,,8
dssm,An industrial-grade implementation of DSSM,4,0,Python,"dssm, semantic-retrieval, text-matching",Pypi,https://pypi.org/project/dssm/,https://github.com/Chiang97912/dssm,https://github.com/Chiang97912/dssm,,8
dl-translate,A deep learning-based translation library built on Huggingface transformers,257,28,Python,,Pypi,https://pypi.org/project/dl-translate/,https://github.com/xhlulu/dl-translate,https://github.com/xhlulu/dl-translate,,8
pyTextMiner,A text mining tool for Korean and English,12,8,Python,,Pypi,https://pypi.org/project/pyTextMiner/,https://github.com/MinSong2/pyTextMiner,https://github.com/MinSong2/pyTextMiner,,8
nmtlab,A simple framework for neural machine translation based on PyTorch,21,3,Python,"Deep, learning, Neural, network, Natural, language, processing, Machine, Translation",Pypi,https://pypi.org/project/nmtlab/,https://github.com/zomux/nmtlab,https://github.com/zomux/nmtlab,,8
fer-pytorch,Facial Expression Recognition package implemented in Pytorch.,8,0,Python,"affective-computing, facial-expression-recognition, python, pytorch",Pypi,https://pypi.org/project/fer-pytorch/,https://github.com/Emilien-mipt/fer-pytorch,https://github.com/Emilien-mipt/fer-pytorch,,8
neon-tts-plugin-coqui,A Coqui AI TTS plugin for Neon,31,3,Python,"mycroft, plugin, tts, multilingual, speech-synthesis, text-to-speech",Pypi,https://pypi.org/project/neon-tts-plugin-coqui/,https://github.com/NeonGeckoCom/neon-tts-plugin-coqui,https://github.com/NeonGeckoCom/neon-tts-plugin-coqui,,8
torch-layer-normalization,Layer normalization implemented in PyTorch,16,5,Python,"layer-normalization, normalization, pytorch, regularization",Pypi,https://pypi.org/project/torch-layer-normalization/,https://github.com/CyberZHG/torch-layer-normalization,https://github.com/CyberZHG/torch-layer-normalization,,8
FFEAT,Framework for Evolutionary Algorithms in Torch,0,0,Python,,Pypi,https://pypi.org/project/FFEAT/,https://github.com/PatrikValkovic/FEAT,https://github.com/PatrikValkovic/FEAT,,8
MLDatasetBuilder,MLDatasetBuilder is a python package which is helping to prepare the image for your ML dataset.,0,0,Python,"image, data, datascience, imagedataset, preparedataset, prepareimage, dataset, mldataset, datasetbuilder, mldatasetbuilder, ML, machinelearning, AI",Pypi,https://pypi.org/project/MLDatasetBuilder/,https://github.com/karthick965938/ML-Dataset-Builder,https://github.com/karthick965938/ML-Dataset-Builder,,8
backprop,Backprop,192,9,Python,"nlp, natural-language-processing, text-classification, transformers, question-answering, image-classification, transfer-learning, language-model, bert, fine-tuning, multilingual-models",Pypi,https://pypi.org/project/backprop/,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,,8
torchtime,Benchmark time series data sets for PyTorch,18,2,Python,"classification, datasets, physionet, pytorch, supervised-learning, time-series",Pypi,https://pypi.org/project/torchtime/,https://philipdarke.com/torchtime,https://github.com/philipdarke/torchtime,,8
micomputing,This package is based on torchplus and provides medical image computations.,2,2,Python,"pip, pyctlib, torchplus, micomputing",Pypi,https://pypi.org/project/micomputing/,https://github.com/Bertie97/pyctlib/tree/main/micomputing,https://github.com/Bertie97/pyctlib,,8
astrochem-embedding,Language models for astrochemistry,1,2,Python,"astrochemistry, nlp, self-supervised-learning",Pypi,https://pypi.org/project/astrochem-embedding/,,https://github.com/laserkelvin/astrochem_embedding,,8
speechbrain,All-in-one speech toolkit in pure Python and Pytorch,0,0,,,Pypi,https://pypi.org/project/speechbrain/,https://speechbrain.github.io/,,,8
molann,"""PyTorch Artificial Neural Networks (ANNs) for Molecular Systems"",",0,0,Python,"molecular-dynamics, neural-network, pytorch",Pypi,https://pypi.org/project/molann/,https://github.com/zwpku/molann,https://github.com/zwpku/molann,,8
wageubn,torch implement of WAGEUBN,1,0,Python,"quantization, NN, torch",Pypi,https://pypi.org/project/wageubn/,https://github.com/PannenetsF/WAGEUBN,https://github.com/PannenetsF/WAGEUBN,,8
discopy,The Python toolkit for computing with string diagrams.,3,0,,"diagrams, category-theory, quantum-computing, nlp",Pypi,https://pypi.org/project/discopy/,https://discopy.org,https://github.com/discopy/discopy,,8
autoscriber,Python library for the autoscriber summarizer.,2,0,Python,,Pypi,https://pypi.org/project/autoscriber/,https://github.com/autoscriber-app/autoscriber-lib,https://github.com/autoscriber-app/autoscriber-lib,,8
