name,description,stars,forks,language,keywords,platform,package_manager_url,homepage,repository_url,status,rank
exploretransform,Explore and transform your data,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/exploretransform/,https://github.com/bxp151/exploretransform,https://github.com/bxp151/exploretransform,,8
trendfitter,Latent Variable Modelling made easy,1,0,Python,,Pypi,https://pypi.org/project/trendfitter/,https://github.com/danaraujocr/trendfitter,https://github.com/danaraujocr/trendfitter,,8
rsr,Python utilities for applying the Radar Statistical Reconnaissance technique,3,3,Python,,Pypi,https://pypi.org/project/rsr/,https://github.com/cgrima/rsr,https://github.com/cgrima/rsr,,8
thermal,Surrogate times eries generation.,0,0,Python,,Pypi,https://pypi.org/project/thermal/,https://github.com/sitmo/thermal,https://github.com/sitmo/thermal,,8
PhonemeSER,Predict speech emotions from wav files.,1,1,Python,,Pypi,https://pypi.org/project/PhonemeSER/,https://github.com/tabahi/Phoneme-Converge-SER,https://github.com/tabahi/Phoneme-Converge-SER,,8
VelocytoAnalysis,Python library for using RNA velocity in single-cell analysis,0,0,Python,,Pypi,https://pypi.org/project/VelocytoAnalysis/,https://github.com/RuishanLiu/VelocytoAnalysis,https://github.com/RuishanLiu/VelocytoAnalysis,,7
craved,Buddi-CRAVeD,4,1,Python,"cluster, analysis, validation, visualisation, internal, external, indices",Pypi,https://pypi.org/project/craved/,https://github.com/elixir-code/craved,https://github.com/elixir-code/craved,,7
checkrs,Tools for simulation-based model checking and diagnostics.,0,0,Python,"diagnostics, visualization, data-science, matplotlib",Pypi,https://pypi.org/project/checkrs/,https://github.com/timothyb0912/checkrs,https://github.com/timothyb0912/checkrs,,7
pressio4py,pressio4py: projection-based model reduction for Python,3,0,C++,"model, reduction, scientific, computing, dense, linear, algebra, pressio, HPC, autoencoders, dynamical-systems, machine-learning, manifold-learning, model-reduction, nonlinear-dynamics, pca-analysis, python-bindings, snl-applications, snl-data-analysis, snl-science-libs",Pypi,https://pypi.org/project/pressio4py/,,https://github.com/Pressio/pressio4py,,7
coniferest,Coniferous forests for better machine learning,0,1,Jupyter Notebook,,Pypi,https://pypi.org/project/coniferest/,https://github.com/snad-space/coniferest,https://github.com/snad-space/coniferest,,7
pyabtest,A simple tool to calculate P-value after conducting an A/B experiment,1,0,Python,,Pypi,https://pypi.org/project/pyabtest/,https://github.com/ramab1988/pyabtest,https://github.com/ramab1988/pyabtest,,7
Dellingr,Error supression and variant calling pipeline for Illumina sequencing data,1,1,Python,,Pypi,https://pypi.org/project/Dellingr/,https://github.com/morinlab/Dellingr,https://github.com/morinlab/Dellingr,,7
model-arena,A model extension package,0,0,HTML,,Pypi,https://pypi.org/project/model-arena/,https://github.com/TanselArif-21/LinearRegression,https://github.com/TanselArif-21/LinearRegression,,7
cazy-little-helper,A biocuration assistant for the CAZy database.,1,0,Python,"machine-learning, text-classification, pip, bioinformatics-pipeline, nlp-machine-learning",Pypi,https://pypi.org/project/cazy-little-helper/,https://github.com/dabane-ghassan/cazy-little-helper,https://github.com/dabane-ghassan/cazy-little-helper,,7
pyduq,A tool to validate data accoridng to the University of Queensland conformed dimensions of data quality.,0,0,Python,,Pypi,https://pypi.org/project/pyduq/,https://github.com/sjdowney/pyduq,https://github.com/sjdowney/pyduq,,7
time-series-dataset-generator,Generator for time-series-dataset.,0,0,Python,"Time, series, dataset, generator",Pypi,https://pypi.org/project/time-series-dataset-generator/,https://github.com/krypton-unite/time_series_dataset_generator.git,https://github.com/krypton-unite/time_series_dataset_generator,,7
BestClassificationModel,It helps to find the best classification model with the accuracy based on the given dataset,0,0,Python,,Pypi,https://pypi.org/project/BestClassificationModel/,https://github.com/ronakkkk/best_classification_model,https://github.com/ronakkkk/best_classification_model,,7
p3k,p3k - yet another P300 offline classification tool,0,0,Python,"python, bci2000, p300, speller, bci, bmi, eeg, openvibe, lda, mne, analysis, statistics",Pypi,https://pypi.org/project/p3k/,https://github.com/lokinou/p300_analysis_from_openvibe_and_bci2000,https://github.com/lokinou/p300_analysis_from_openvibe_and_bci2000,,7
torchcommon,Pytorch common utilities.,1,0,Python,"pytorch, utilities",Pypi,https://pypi.org/project/torchcommon/,https://github.com/XoriieInpottn/torchcommon,https://github.com/XoriieInpottn/torchcommon,,7
BreathFinder,Algorithm designed to find locations of individual breaths in a PSG,0,0,Python,,Pypi,https://pypi.org/project/BreathFinder/,https://github.com/benedikthth/BreathFinder,https://github.com/benedikthth/BreathFinder,,7
mud,Maximal Updated Density equations for Data-Consistent Inversion,1,2,Jupyter Notebook,"inverse-problems, parameter-identification",Pypi,https://pypi.org/project/mud/,https://github.com/mathematicalmichael/mud.git,https://github.com/mathematicalmichael/mud,,7
evekeys,A set of functions that uses sklearn to conduct a TF-IDF analysis to generate keywords from event-based / grouped textual corpus.,0,0,Python,"tf-idf, keyword, extraction, event-based, corpus",Pypi,https://pypi.org/project/evekeys/,https://github.com/lingeringcode/evekeys/,https://github.com/lingeringcode/evekeys,,7
shapley-lz,Computes the Shapley Lorenz Zonoid share of a set of covariates,0,0,Python,"shapley, lorenz, zonoid, explainable, machine, learning, AI, feature-importance, global-explanation, interpretable-ai, interpretation, lorenz-zonoid, machine-learning, shapley-lorenz-decompositions",Pypi,https://pypi.org/project/shapley-lz/,https://github.com/roye10/ShapleyLorenz,https://github.com/roye10/ShapleyLorenz,,7
pricer,Use WoW addon data to optimize auction buying and selling policies,0,0,Python,"addons, analysis, gaming",Pypi,https://pypi.org/project/pricer/,https://github.com/bluemania/wow_auctions,https://github.com/bluemania/wow_auctions,,7
Bayesian2D,Package used to find the maximum or minimum of any 2D function using Bayesian optimization,0,0,Python,,Pypi,https://pypi.org/project/Bayesian2D/,https://github.com/JRaidal/Bayesian2D,https://github.com/JRaidal/Bayesian2D,,7
music-album-creation,A CLI application intending to automate offline music library building.,1,0,Python,"music, automation, download, youtube, metadata, cli, cli-app, music-library, python3, youtube-dl",Pypi,https://pypi.org/project/music-album-creation/,https://github.com/boromir674/music-album-creator,https://github.com/boromir674/music-album-creator,,7
plkit,A wrapper for pytorch-lightning to make you write even less code,5,1,Python,"boilerplate, deep-learning, pytorch, pytorch-lightning",Pypi,https://pypi.org/project/plkit/,https://github.com/pwwang/plkit,https://github.com/pwwang/plkit,,7
projectowl,Utility library for building python app,0,0,Python,computer vision image feature pipeline,Pypi,https://pypi.org/project/projectowl/,https://github.com/flyfj/projectowl.git,https://github.com/flyfj/projectowl,,7
majora,Majora is a python library that automates common tasks in your exploratory data analysis.,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/majora/,https://github.com/GrandPurpleOcelot/Auto-EDA,https://github.com/GrandPurpleOcelot/Auto-EDA,,7
scikit-hubness,Hubness reduction and analysis tools,26,7,Python,"machine-learning, high-dimensional-data, hubness, nearest-neighbor, data-science, data-mining, artificial-intelligence, approximate-nearest-neighbor-search, nearest-neighbor-search",Pypi,https://pypi.org/project/scikit-hubness/,https://github.com/VarIr/scikit-hubness,https://github.com/VarIr/scikit-hubness,,7
ponyo,Install functions to simulate gene expression compendia,1,3,Python,"autoencoder, data-simulation, gene-expression, machine-learning, neural-network, software, variational-autoencoder",Pypi,https://pypi.org/project/ponyo/,https://github.com/greenelab/ponyo,https://github.com/greenelab/ponyo,,7
YouGlance,Package for analyzing Youtube Videos from searching by relevant entities to analyzing sentiments and clustering different parts of the video according to your liking,1,0,Jupyter Notebook,"cosine-similarity, named-entity-recognition, ner, nlp, nltk, python, sentiment-analysis, spacy, tfidf, topic-modeling",Pypi,https://pypi.org/project/YouGlance/,https://github.com/Jash271/YouGlance,https://github.com/Jash271/YouGlance,,7
scikit-physlearn,A machine learning library for regression.,5,3,Python,"data-science, machine-learning, scikit-learn, regression, gradient-boosting, multi-target-regression",Pypi,https://pypi.org/project/scikit-physlearn/,https://github.com/a-wozniakowski/scikit-physlearn,https://github.com/a-wozniakowski/scikit-physlearn,,7
premium,Python AI toolkits,0,0,Python,,Pypi,https://pypi.org/project/premium/,https://github.com/GaoangLiu/premium,https://github.com/GaoangLiu/premium,,7
iptkl,IPTK is a library specialized in the analysis of HLA-peptidomes identified through an immunopeptidomics pipeline.,3,2,Python,"HLA, immunopeptidomics, antigen-processing, antigen-presentation, computational-immunology, interactive-data-analysis, MHC, bioinformatics, data-science, immunoinformatics, multiomics, plotly, seaborn",Pypi,https://pypi.org/project/iptkl/,https://github.com/ikmb/iptoolkit,https://github.com/ikmb/iptoolkit,,7
pyucum,Python library for using UCUM APIs to verify CDISC SDTM.LB and ADaM.ADLB,0,0,Jupyter Notebook,"SDTM, ADaM, LB, ADLB, UCUM, cdisc, lborresu, lbstresu",Pypi,https://pypi.org/project/pyucum/,https://github.com/stomioka/ucum,https://github.com/stomioka/ucum,,7
Leveler,Simple and small package to build levels of support and resistance,0,0,Python,"algotrading, trading, support, resistance, levels",Pypi,https://pypi.org/project/Leveler/,https://github.com/FuturFuturFutur/leveler.git,https://github.com/FuturFuturFutur/leveler,,7
SiriusN16CXRseg,Проект по сегментации легких.,3,0,Python,,Pypi,https://pypi.org/project/SiriusN16CXRseg/,https://github.com/SenpaiBabai/CXRsegmentation,https://github.com/SenpaiBabai/CXRsegmentation,,7
sctreeshap,"sctreeshap: a cluster tree data structure, and for shap analysis",0,0,Python,,Pypi,https://pypi.org/project/sctreeshap/,https://github.com/ForwardStar/sctreeshap,https://github.com/ForwardStar/sctreeshap,,7
BSPPypi3,Predict the Genre for each 10-second interval of the video.,1,13,Python,,Pypi,https://pypi.org/project/BSPPypi3/,https://github.com/GDGVIT/background-score-prediction,https://github.com/GDGVIT/background-score-prediction,,7
LiquPy,Open-source Python Library for Soil Liquefaction and Lateral Spread Analysis,4,0,Python,,Pypi,https://pypi.org/project/LiquPy/,https://github.com/LiquPy/LiquPy,https://github.com/LiquPy/LiquPy,,7
StatMechGlass,Calculates structure of oxide glasses using statistical mechanics,1,1,Python,"glass, statistical, mechanics",Pypi,https://pypi.org/project/StatMechGlass/,https://github.com/OxideGlassGroupAAU/StatMechGlass,https://github.com/OxideGlassGroupAAU/StatMechGlass,,7
pylenm,"This package aims to provide machine learning (ML) functions for performing comprehensive soil and groundwater data analysis, and for supporting the establishment of effective long-term monitoring.",1,0,Jupyter Notebook,,Pypi,https://pypi.org/project/pylenm/,https://github.com/ALTEMIS-DOE/pylenm,https://github.com/ALTEMIS-DOE/pylenm,,7
nam,Neural Additive Models (Google Research),3,4,Jupyter Notebook,,Pypi,https://pypi.org/project/nam/,https://github.com/AmrMKayid/nam,https://github.com/AmrMKayid/nam,,7
openbt,the Python interface for Dr. Matthew Pratola's OpenBT project - allows the user to perform BART (Bayesian Additive Regression Trees) fits and predictions on datasets.,0,0,Python,,Pypi,https://pypi.org/project/openbt/,https://github.com/cavan33/openbt_py,https://github.com/cavan33/openbt_py,,7
likelycause,Likely cause finds creative ways to identify causes,0,1,Python,,Pypi,https://pypi.org/project/likelycause/,https://github.com/shaypal5/chocobo,https://github.com/shaypal5/chocobo,,7
sparsecomputation,Sparse Computation algorithm for sparsifying similarity matrices.,2,0,Python,"pairwise, similarity, classification, sparsification, clustering",Pypi,https://pypi.org/project/sparsecomputation/,https://github.com/hochbaumGroup/sparsecomputation,https://github.com/hochbaumGroup/sparsecomputation,,7
nullWriter,Hello,0,0,Python,nullWriter,Pypi,https://pypi.org/project/nullWriter/,https://github.com/bdoohan-goog/NullModeler,https://github.com/bdoohan-goog/NullModeler,,7
exo-predict,exo_predict will help you determine how likely you are to find an exoplanet!,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/exo-predict/,https://github.com/Rob685/codeastro_ml_planets,https://github.com/Rob685/codeastro_ml_planets,,7
bnltk,BNLTK(Bangla Natural Language Processing Toolkit) is open-source python package for Bengali Natural Language Processing.,1,0,Python,"bangla-nlp, deep-learning, nlp-library, nlp-machine-learning",Pypi,https://pypi.org/project/bnltk/,https://github.com/ashwoolford/bnltk,https://github.com/ashwoolford/bnltk,,7
twone,machine learning library for easily manipulating data,0,0,Python,"tensorflow, data-preprocessing, machine-learning",Pypi,https://pypi.org/project/twone/,https://github.com/sepmein/twone,https://github.com/sepmein/twone,,7
hytraj,Implementation of HySPLIT based trajectory modeling and analysis in python,3,2,Jupyter Notebook,,Pypi,https://pypi.org/project/hytraj/,https://github.com/pankajkarman/HyTraj,https://github.com/pankajkarman/HyTraj,,7
pixit,Label and annotate images using matplotlib widgets.,0,0,Python,,Pypi,https://pypi.org/project/pixit/,https://github.com/benrussell80/pixit,https://github.com/benrussell80/pixit,,7
demand-acep,demand_acep : A package for demand charge reduction for ACEP,1,4,HTML,"data-pipeline, data-science, power-meter-data",Pypi,https://pypi.org/project/demand-acep/,http://github.com/demand-consults/demand_acep,https://github.com/demand-consults/demand_acep,,7
BuilT,Easily build your trainer for DNNs.,2,2,Python,"builder, classification, dnn, experiments, gui, pytorch, sacred, tensorboard, torchvision, trainer, wandb",Pypi,https://pypi.org/project/BuilT/,https://github.com/UoA-CARES/BuilT,https://github.com/UoA-CARES/BuilT,,7
StringFix,A reference-based proteome assmebler for RNA-seq reads,0,1,Jupyter Notebook,"pypi, StringFix, cell-type-identification, single-cell-rna-seq",Pypi,https://pypi.org/project/StringFix/,,,,7
apdt,apdt,1,3,Python,,Pypi,https://pypi.org/project/apdt/,https://github.com/Zhiyuan-Wu/apdt,https://github.com/Zhiyuan-Wu/apdt,,7
nami,Library for data science,0,0,Jupyter Notebook,"AI, tensorflow, development",Pypi,https://pypi.org/project/nami/,https://github.com/namirinz/nami,https://github.com/namirinz/nami,,7
corpus-similarity,Measuring corpus similarity in Python,0,1,Python,"text, analytics, natural, language, processing, computational, linguistics, corpus, corpora, similarity",Pypi,https://pypi.org/project/corpus-similarity/,https://github.com/jonathandunn/corpus_similarity,https://github.com/jonathandunn/corpus_similarity,,7
srm-helper,Metabolomics software for automated generated of SRMs from HRMS MS/MS data,0,0,Jupyter Notebook,"Metabolomics, SRM, MS/MS, QqQ",Pypi,https://pypi.org/project/srm-helper/,https://github.com/e-stan/HRMS_2_QQQ,https://github.com/e-stan/HRMS_2_QQQ,,7
itlubber,public methods for itlubber.,0,0,Python,,Pypi,https://pypi.org/project/itlubber/,https://github.com/itlubber/itlubber,https://github.com/itlubber/itlubber,,7
pywinEA,Package with basic implementations of mono and multi-objective genetic algorithms for feature selection.,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/pywinEA/,https://github.com/FernandoGaGu/pywinEA,https://github.com/FernandoGaGu/pywinEA,,7
dyneusr-fire,A command line interface for DyNeuSR,2,0,Python,"brain, dynamics, topology, data, analysis, neuroimaging, networks, mapper, visualization",Pypi,https://pypi.org/project/dyneusr-fire/,https://braindynamicslab.github.io/dyneusr-fire,https://github.com/braindynamicslab/dyneusr-fire,,7
face-network,Create a social network graph based on coappearance in images,0,0,Python,"python, image, network, AI, neural",Pypi,https://pypi.org/project/face-network/,https://github.com/oballinger/face-network,https://github.com/oballinger/face-network,,7
novigo,A small example package,0,0,Python,,Pypi,https://pypi.org/project/novigo/,https://github.com/Yatheen07/novigo-python-package,https://github.com/Yatheen07/novigo-python-package,,7
big-fiubrother-classification,Big Fiubrother Face Classification application,0,0,Python,,Pypi,https://pypi.org/project/big-fiubrother-classification/,https://github.com/BigFiuBrother/big-fiubrother-classification,https://github.com/BigFiuBrother/big-fiubrother-classification,,7
time-series-predictor,Time Series Predictor,0,0,,,Pypi,https://pypi.org/project/time-series-predictor/,https://time-series-predictor.readthedocs.io/,,,7
aisimplekit,Simple lib for various machine learning and AI tasks.,0,0,Python,aisimplekit,Pypi,https://pypi.org/project/aisimplekit/,https://github.com/greyzor/aisimplekit,https://github.com/greyzor/aisimplekit,,7
GMM-Demux,A multiplet removal tool for processing cell hashing data,9,3,Python,,Pypi,https://pypi.org/project/GMM-Demux/,https://github.com/CHPGenetics/GMM-demux,https://github.com/CHPGenetics/GMM-demux,,7
sleepology,"A python package to manage, process and sample huge polysomnogram (PSG) datasets. And it offers functions for machine learning (ML), real-time sampling and closed-loop stimulation in the future.",3,0,Python,,Pypi,https://pypi.org/project/sleepology/,https://github.com/Zhao-Kuangshi/sleepology,https://github.com/Zhao-Kuangshi/sleepology,,7
actuarydesk,Tools for actuary to model and analyze simple products or for actuarial students to practice.,1,0,Python,"actuarial, economics, financial, insurance, mathematics, python, statistics",Pypi,https://pypi.org/project/actuarydesk/,https://github.com/anbarief/actuarydesk,https://github.com/anbarief/actuarydesk,,7
TrialPathfinder,Python library for systematic evaluation of clinical trial eligibility criteria.,1,0,Jupyter Notebook,,Pypi,https://pypi.org/project/TrialPathfinder/,https://github.com/RuishanLiu/TrialPathfinder,https://github.com/RuishanLiu/TrialPathfinder,,7
DL-anomaly-detection,Build librarry,19,6,Jupyter Notebook,"anomaly-detection, deep-learning, forecasting, lstm, machine-learning, time-series, time-series-analysis",Pypi,https://pypi.org/project/DL-anomaly-detection/,https://github.com/waico/DL-anomaly-detection/,https://github.com/waico/DL-anomaly-detection,,7
dlf-nova-play-my-own-music,Switches to Spotify if music is played on DLF Nova radio stream.,0,0,Python,"flake8, markdown, lint",Pypi,https://pypi.org/project/dlf-nova-play-my-own-music/,https://github.com/AlxndrJhn/DLF-Nova-Play-My-Own-Music,https://github.com/AlxndrJhn/DLF-Nova-Play-My-Own-Music,,7
scrapy-spider-auto-repair,"Spiders can become broken due to changes                 on the target site, which lead to different                 page layouts (therefore, broken XPath and                 CSS extractors). Often however, the information                 content of a page remains roughly similar, just                 in a different form or layout. This tool that can,                 in some fortunate cases, automatically infer                 extraction rules to keep a spider up-to-date                 with site changes.",0,0,Python,,Pypi,https://pypi.org/project/scrapy-spider-auto-repair/,https://github.com/virmht/Scrapy-Spider-Autorepair,https://github.com/virmht/Scrapy-Spider-Autorepair,,7
SubtitleSynchronizer,Automatically synchronize subtitles with video files,0,1,Python,"subtitles, syncrhonization, srt, ffmpeg, spleeter",Pypi,https://pypi.org/project/SubtitleSynchronizer/,https://github.com/Subtitle-Synchronizer/SubtitleSynchronizer,https://github.com/Subtitle-Synchronizer/SubtitleSynchronizer,,7
lepmlutils,A machine learning utility package,0,0,Python,,Pypi,https://pypi.org/project/lepmlutils/,https://github.com/Lewington-pitsos/mlutils,https://github.com/Lewington-pitsos/mlutils,,7
ReLU-nueral-network,A Python package for direct implementation of ReLU network.,0,0,Python,,Pypi,https://pypi.org/project/ReLU-nueral-network/,https://github.com/yadav-vikas/ReLU_network,https://github.com/yadav-vikas/ReLU_network,,7
ReLUs,A Python package for direct implementation of ReLU network.,0,0,Python,,Pypi,https://pypi.org/project/ReLUs/,https://github.com/yadav-vikas/ReLU_network,https://github.com/yadav-vikas/ReLU_network,,7
orbis-plugin-scoring-wl-harvest-scorer,The Weblyzard Harvest Scroring plugin for Orbis,0,0,Python,,Pypi,https://pypi.org/project/orbis-plugin-scoring-wl-harvest-scorer/,https://github.com/orbis-eval/orbis_plugin_scoring_wl_harvest_scorer,https://github.com/orbis-eval/orbis_plugin_scoring_wl_harvest_scorer,,7
inn,深度学习工具类,5,1,Python,"deepctr, deepnn, deepfm, bert, ctr, lgbm, nlp, nni, tf2, xgboost",Pypi,https://pypi.org/project/inn/,https://github.com/Jie-Yuan/inn,https://github.com/Jie-Yuan/inn,,7
jax-random-projections,sklearn's random projection with JAX to run on a GPU,1,0,Python,"random, projections, jax, GPU",Pypi,https://pypi.org/project/jax-random-projections/,https://github.com/Baschdl/jax-random_projections,https://github.com/Baschdl/jax-random_projections,,7
BxTorch,Large-Scale Machine and Deep Learning in PyTorch.,19,2,Python,"deep-learning, machine-learning, pytorch",Pypi,https://pypi.org/project/BxTorch/,https://github.com/borchero/bxtorch,https://github.com/borchero/bxtorch,,7
tdpy,A python library of numberical routines,5,0,Python,,Pypi,https://pypi.org/project/tdpy/,https://github.com/tdaylan/tdpy,https://github.com/tdaylan/tdpy,,7
pyseat,"Structure Entropy hierArchy deTection (SEAT) for clustering, ordering, and embedding",5,2,Python,,Pypi,https://pypi.org/project/pyseat/,https://github.com/deepomicslab/seat,https://github.com/deepomicslab/seat,,7
gaussian-process,Wrapper for sklearn.gp_minimize for a simpler parameter specification using nested dictionaries.,3,0,Python,,Pypi,https://pypi.org/project/gaussian-process/,https://github.com/LucaCappelletti94/gaussian_process,https://github.com/LucaCappelletti94/gaussian_process,,7
holdouts-generator,Simple python package to generate and cache both random and chromosomal holdouts with arbitrary depth.,0,0,Python,,Pypi,https://pypi.org/project/holdouts-generator/,https://github.com/LucaCappelletti94/holdouts_generator,https://github.com/LucaCappelletti94/holdouts_generator,,7
nibetaseries,BetaSeries Correlations implemented in Nipype,20,25,Python,"bids, fmri, neuroimaging",Pypi,https://pypi.org/project/nibetaseries/,https://github.com/HBClab/NiBetaSeries,https://github.com/HBClab/NiBetaSeries,,7
ReLERNN,ReLERNN: Recombination Landscape Estimation using Recurrent Neural Networks,15,6,Python,"deep-learning, population-genomics, recombination, recurrent-neural-networks",Pypi,https://pypi.org/project/ReLERNN/,https://github.com/kern-lab/ReLERNN/,https://github.com/kern-lab/ReLERNN,,7
DS-basic-start,Start your DS projects with some basic analysis using this package,0,0,Python,,Pypi,https://pypi.org/project/DS-basic-start/,https://github.com/TengHoo3/DS_start,https://github.com/TengHoo3/DS_start,,7
chattest,A Library for deep chat,0,0,,,Pypi,https://pypi.org/project/chattest/,https://github.com/jshmSimon/chattest,https://github.com/jshmSimon/chattest,,7
nested-cv,A general package to handle nested cross-validation for any estimator that implements the scikit-learn estimator interface.,8,3,Python,"ml, xgboost, numpy, scikit-learn, pandas",Pypi,https://pypi.org/project/nested-cv/,https://github.com/casperbh96/Nested-Cross-Validation,https://github.com/casperbh96/Nested-Cross-Validation,,7
ML-Classification-model-selector-Basavaraj100,It select best classfication model,0,0,Python,,Pypi,https://pypi.org/project/ML-Classification-model-selector-Basavaraj100/,https://github.com/Basavaraj100/ML_Classification_model_selector,https://github.com/Basavaraj100/ML_Classification_model_selector,,7
dypac,Dynamic parcel aggregation with clustering,0,2,Python,,Pypi,https://pypi.org/project/dypac/,,https://github.com/courtois-neuromod/dypac,,7
optichill,Machine Learning Package for chiller plant efficiency,1,0,Python,,Pypi,https://pypi.org/project/optichill/,https://github.com/optichill/optichill,https://github.com/optichill/optichill,,7
mlcollect,My machine learning collection,0,0,Python,,Pypi,https://pypi.org/project/mlcollect/,https://github.com/sanghuynh1501/mlcollect.git,https://github.com/sanghuynh1501/mlcollect,,7
tkmatrix,ToolKit for Multi-phAse Transits Recovery from Injected eXoplanets,1,1,Python,,Pypi,https://pypi.org/project/tkmatrix/,https://github.com/PlanetHunters/tkmatrix,https://github.com/PlanetHunters/tkmatrix,,7
hundlab-AFAT,Automated Fibrosis Analysis Toolkit: A tool to quantify the amount of fibrosis in Masson’s Trichrome stains,0,0,Python,,Pypi,https://pypi.org/project/hundlab-AFAT/,https://github.com/hundlab/MAT,https://github.com/hundlab/MAT,,7
scmags,Single Cell Marker Gene Selection Tool For Spatial Trancriptomics,0,0,Python,"bioinformatics, spatial-transcriptomics",Pypi,https://pypi.org/project/scmags/,https://github.com/doganlab/scmags,https://github.com/doganlab/scmags,,7
hb-bank-statement-machine-learning,Define the account and the party to use on bank statement line with a machine learning,0,0,,"tryton, machine, learning",Pypi,https://pypi.org/project/hb-bank-statement-machine-learning/,https://hashbang.fr/,https://gitlab.com/hashbangfr/tryton-modules,,7
hommmer,A simple Marketing Mix Modeling library in Python,6,0,Python,"analytics, attribution, marketing, mmm, python",Pypi,https://pypi.org/project/hommmer/,https://github.com/hammer-mt/hommmer,https://github.com/hammer-mt/hommmer,,7
treebased-synthetic-controls,"Tree-based Synthetic Control Group Methods (Mühlbach & Nielsen, 2020)",1,0,Python,,Pypi,https://pypi.org/project/treebased-synthetic-controls/,https://github.com/muhlbach/treebased_synthetic_controls,https://github.com/muhlbach/treebased_synthetic_controls,,7
ode-composer,Building ODE models from data,0,1,Python,,Pypi,https://pypi.org/project/ode-composer/,https://github.com/zoltuz/ode_composer_py,https://github.com/zoltuz/ode_composer_py,,7
soph,Tools I find useful,0,0,Python,,Pypi,https://pypi.org/project/soph/,https://github.com/artificialsoph/soph.py,https://github.com/artificialsoph/soph.py,,7
genebench,Benchmark-ing framework used in analyzing methods that detect deferentially expressed genes from biological samples,0,0,Python,,Pypi,https://pypi.org/project/genebench/,https://github.com/raduangelescu/GeneBench,https://github.com/raduangelescu/GeneBench,,7
autoprototype,This is a module for Hyper-parameter tuning and rapid prototyping,0,0,Python,"autoprototype, auto-prototype, Hyper, parameter, Optimizations, Optuna",Pypi,https://pypi.org/project/autoprototype/,https://github.com/Ideas2IT/auto-prototype.git,https://github.com/Ideas2IT/auto-prototype,,7
mvtec,Toolbox for Unsupervised Anomaly Detection on MVTec AD,4,1,Python,,Pypi,https://pypi.org/project/mvtec/,https://github.com/taikiinoue45/mvtec-utils,https://github.com/taikiinoue45/mvtec-utils,,7
Yikai-helper-funcs,Test nbdev for developing packages for self-resue,0,0,Jupyter Notebook,test,Pypi,https://pypi.org/project/Yikai-helper-funcs/,https://github.com/DavidykZhao/Yikai_helper_funcs/tree/master/,https://github.com/DavidykZhao/Yikai_helper_funcs,,7
xklearn,Handy machine learning tools in the spirit of scikit-learn.,3,2,Python,,Pypi,https://pypi.org/project/xklearn/,https://github.com/simon-larsson/extrakit-learn,https://github.com/simon-larsson/extrakit-learn,,7
Snowball,Investment strategy backtesting tool,1,3,Python,,Pypi,https://pypi.org/project/Snowball/,https://github.com/HongJunhyoung/Snowball,https://github.com/HongJunhyoung/Snowball,,7
spottool,A set of tools to evaluate the reproducibility of computations,0,6,Python,,Pypi,https://pypi.org/project/spottool/,https://github.com/big-data-lab-team/spot,https://github.com/big-data-lab-team/spot,,7
elda,A data analysis focused language built with Python,1,0,Python,"language, data, project",Pypi,https://pypi.org/project/elda/,https://github.com/Germanvp/ELDA,https://github.com/Germanvp/ELDA,,7
general-ner,seq2seq_labeling,1,0,Python,seq2seq_labeling,Pypi,https://pypi.org/project/general-ner/,https://github.com/kunpeng199494/general_ner,https://github.com/kunpeng199494/general_ner,,7
tadmap,Consensus layout of topologically associating domains (TADs) and utilities for RNA-seq analysis,0,0,Python,,Pypi,https://pypi.org/project/tadmap/,http://github.com/rs239/tadmap,https://github.com/rs239/tadmap,,7
customdnn,A custom deep neural network package that gives the liberty to design a customized neural network (using NumPy only),0,0,Jupyter Notebook,"customized-deep-neural-network, deep-learning-framework, maths-behind-neural-network, numpy",Pypi,https://pypi.org/project/customdnn/,https://github.com/singhmnprt01/Custom-Deep-Neural-Network,https://github.com/singhmnprt01/Custom-Deep-Neural-Network,,7
cliProcessor,"Command line preprocessing includes input dataset, data Description, handling Null Values, encoding, feature scaling and download the preprocessed data in csv format.",0,0,Python,,Pypi,https://pypi.org/project/cliProcessor/,https://github.com/yashb007/CLI-Package,https://github.com/yashb007/CLI-Package,,7
CLI-processor,"Command line preprocessing includes input dataset, data Description, handling Null Values, encoding, feature scaling and download the preprocessed data in csv format.",0,0,Python,,Pypi,https://pypi.org/project/CLI-processor/,https://github.com/yashb007/CLI-Package,https://github.com/yashb007/CLI-Package,,7
cliPre,"Command line preprocessing includes input dataset, data Description, handling Null Values, encoding, feature scaling and download the preprocessed data in csv format.",0,0,Python,,Pypi,https://pypi.org/project/cliPre/,https://github.com/yashb007/CLI-Package,https://github.com/yashb007/CLI-Package,,7
scyred,Library that joins scikit-learn with inspyred to create an easy-to-use parameter tuning,1,0,Python,"optimizer, bio-inspired, library, parameter-tuning, scikit-learn",Pypi,https://pypi.org/project/scyred/,https://github.com/caiocarneloz/scyred,https://github.com/caiocarneloz/scyred,,7
