call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
,fit,return super().fit(*args),206,,,super().fit,super(),orange3/Orange/widgets/unsupervised/tests/test_owkmeans.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\unsupervised\tests\test_owkmeans.py
import,fit,knn = NearestNeighbors(n_neighbors=n_neighbors).fit(ec),146,from sklearn.neighbors import NearestNeighbors,13.0,sklearn.neighbors.NearestNeighbors.(n_neighbors=n_neighbors).fit,sklearn,orange3/Orange/widgets/visualize/owlinearprojection.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\visualize\owlinearprojection.py
assignment_import,fit,"lda.fit(data.X, data.Y)",838,"lda = LinearDiscriminantAnalysis(solver=""eigen"", n_components=2)",837.0,sklearn.discriminant_analysis.LinearDiscriminantAnalysis.fit,sklearn,orange3/Orange/widgets/visualize/owlinearprojection.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\visualize\owlinearprojection.py
assignment_unknown,fit,"neigh.fit(x, y)",142,neigh = (,136.0,KNeighborsClassifier(n_neighbors=3) if self.attr_color.is_discrete else KNeighborsRegressor(n_neighbors=3).fit,KNeighborsClassifier(n_neighbors=3) if self,orange3/Orange/widgets/visualize/owradviz.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\visualize\owradviz.py
import,fit,knn = NearestNeighbors(n_neighbors=n_neighbors).fit(data.X),75,from sklearn.neighbors import NearestNeighbors,9.0,sklearn.neighbors.NearestNeighbors.(n_neighbors=n_neighbors).fit,sklearn,orange3/Orange/widgets/visualize/owscatterplot.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\visualize\owscatterplot.py
assignment_import,fit_predict,Y = kmeans.fit_predict(X),63,kmeans = skl_cluster.KMeans(n_clusters=k),62.0,sklearn.cluster.fit_predict,sklearn,orange3/Orange/widgets/visualize/utils/lac.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\widgets\visualize\utils\lac.py
,load,self.help_view.load(QUrl(url)),2284,,,self.help_view.load,self,orangePatches/canvasmain.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orangePatches\canvasmain.py
import,load,widget_registry = pickle.load(f),454,import pickle,14.0,pickle.load,pickle,orangePatches/__main__.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orangePatches\__main__.py
import,loads,parsed_header = json.loads(token.header),125,import json,103.0,json.loads,json,websockify/websockify/token_plugins.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\websockify\websockify\token_plugins.py
import,loads,parsed = json.loads(token.claims),131,import json,103.0,json.loads,json,websockify/websockify/token_plugins.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\websockify\websockify\token_plugins.py
import,loads,combo = simplejson.loads(responseStr),201,import simplejson,188.0,simplejson.loads,simplejson,websockify/websockify/token_plugins.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\websockify\websockify\token_plugins.py
